id;anbieter;kurzbeschreibung_des_angebotes;website;zeitliche_begrenzung;preis;bezirk;schlagworte;services
358;Berliner Festspiele | MaerzMusik – Festival für Zeitfragen;MaerzMusik – Festival für Zeitfragen findet jährlich im März statt. Das Festival versteht sich als Ort für künstlerische Erfahrungen, für Begegnungen und das gemeinsame Nachdenken über unseren Umgang mit Zeit. Entwickelt aus der Perspektive des Hörens und getragen von der Musik der Gegenwart.;http://www.berlinerfestspiele.de/maerzmusik;Als Inhaber*in des berlinpasses können Sie je nach Verfügbarkeit ein ermäßigtes Ticket für 3 Euro an der Abendkasse der jeweiligen Veranstaltung kaufen. Bitte zeigen Sie beim Kauf den entsprechenden Ausweis vor. Ausgenommen davon sind Sonder- und Gastveranstaltungen.;3 Euro;Berlin mehrere Orte;Kultur, Konzert;Cultural Activities & Free Time Activities
361;Berliner Festspiele | Musikfest Berlin;Das Musikfest Berlin versteht sich als ein Forum für die innovative künstlerische Arbeit der großen Orchester und Ensembles im Bereich der klassischen und modernen Musik. Es präsentiert jeden September ein ambitioniertes Festivalprogramm mit wechselnden Schwerpunkten.;http://www.berlinerfestspiele.de/musikfest;Als Inhaber*in des berlinpasses können Sie je nach Verfügbarkeit ein ermäßigtes Ticket für 3 Euro an der Abendkasse der jeweiligen Veranstaltung kaufen. Bitte zeigen Sie beim Kauf den entsprechenden Ausweis vor. Ausgenommen davon sind Sonder- und Gastveranstaltungen.;3 Euro;Berlin mehrere Orte;Kultur, Konzert;Work & Education
361;Berliner Festspiele | Musikfest Berlin;Das Musikfest Berlin versteht sich als ein Forum für die innovative künstlerische Arbeit der großen Orchester und Ensembles im Bereich der klassischen und modernen Musik. Es präsentiert jeden September ein ambitioniertes Festivalprogramm mit wechselnden Schwerpunkten.;http://www.berlinerfestspiele.de/musikfest;Als Inhaber*in des berlinpasses können Sie je nach Verfügbarkeit ein ermäßigtes Ticket für 3 Euro an der Abendkasse der jeweiligen Veranstaltung kaufen. Bitte zeigen Sie beim Kauf den entsprechenden Ausweis vor. Ausgenommen davon sind Sonder- und Gastveranstaltungen.;3 Euro;Berlin mehrere Orte;Kultur, Konzert;Cultural Activities & Free Time Activities
778;Berliner Festspiele | Theatertreffen;Bemerkenswerte Inszenierungen des deutschsprachigen Raums sowie Arbeiten von Nachwuchskünstler*innen weltweit holt das Theatertreffen jedes Jahr im Mai nach Berlin.;http://www.berlinerfestspiele.de/theatertreffen;Als Inhaber*in des berlinpasses können Sie je nach Verfügbarkeit ein ermäßigtes Ticket für 3 Euro an der Abendkasse der jeweiligen Veranstaltung kaufen. Bitte zeigen Sie beim Kauf den entsprechenden Ausweis vor. Ausgenommen davon sind Sonder- und Gastveranstaltungen.;3 Euro;Berlin mehrere Orte;Kultur, Theater;Work & Education
778;Berliner Festspiele | Theatertreffen;Bemerkenswerte Inszenierungen des deutschsprachigen Raums sowie Arbeiten von Nachwuchskünstler*innen weltweit holt das Theatertreffen jedes Jahr im Mai nach Berlin.;http://www.berlinerfestspiele.de/theatertreffen;Als Inhaber*in des berlinpasses können Sie je nach Verfügbarkeit ein ermäßigtes Ticket für 3 Euro an der Abendkasse der jeweiligen Veranstaltung kaufen. Bitte zeigen Sie beim Kauf den entsprechenden Ausweis vor. Ausgenommen davon sind Sonder- und Gastveranstaltungen.;3 Euro;Berlin mehrere Orte;Kultur, Theater;Cultural Activities & Free Time Activities
790;Berliner Kriminal Theater;NA;http://www.kriminaltheater.de;-;25% Ermäßigung auf den regulären Eintrittspreis;Friedrichshain-Kreuzberg;Kultur, Theater;Work & Education
790;Berliner Kriminal Theater;NA;http://www.kriminaltheater.de;-;25% Ermäßigung auf den regulären Eintrittspreis;Friedrichshain-Kreuzberg;Kultur, Theater;Cultural Activities & Free Time Activities
370;Berliner Philharmoniker;"""3 Euro Ticket""";http://www.berliner-philharmoniker.de;Nach Verfügbarkeit an der Abendkasse. Für Konzerte der Stiftung Berliner Philharmoniker im Kammermusiksaal und im großen Saal der Philharmonie.;3 Euro;Mitte;Kultur, Konzert;Work & Education
370;Berliner Philharmoniker;"""3 Euro Ticket""";http://www.berliner-philharmoniker.de;Nach Verfügbarkeit an der Abendkasse. Für Konzerte der Stiftung Berliner Philharmoniker im Kammermusiksaal und im großen Saal der Philharmonie.;3 Euro;Mitte;Kultur, Konzert;Cultural Activities & Free Time Activities
985;Berliner Rugby-Club;Der Besuch von Bundesliga-Spielen und die Mitgliedschaft im Verein ist beitragsfrei.;http://www.berliner-rugby-club.de;-;3 Euro;Steglitz-Zehlendorf;Sport & Spiel, Familie;Sport & Health
985;Berliner Rugby-Club;Der Besuch von Bundesliga-Spielen und die Mitgliedschaft im Verein ist beitragsfrei.;http://www.berliner-rugby-club.de;-;3 Euro;Steglitz-Zehlendorf;Sport & Spiel, Familie;Family Care & Support
325;Berliner Unterwelten e. V.;Touren 1, 2, 3 und F 10 Euro, Tour M 15 Euro. Auf bereits ermäßigte Karten wird keine weitere Ermäßigung gewährt.;www.berliner-unterwelten.de;Sonderregelung wegen Corona-Krise;-;Mitte;Kultur, Familie, Geschichte, Architektur;Work & Education
325;Berliner Unterwelten e. V.;Touren 1, 2, 3 und F 10 Euro, Tour M 15 Euro. Auf bereits ermäßigte Karten wird keine weitere Ermäßigung gewährt.;www.berliner-unterwelten.de;Sonderregelung wegen Corona-Krise;-;Mitte;Kultur, Familie, Geschichte, Architektur;Family Care & Support
325;Berliner Unterwelten e. V.;Touren 1, 2, 3 und F 10 Euro, Tour M 15 Euro. Auf bereits ermäßigte Karten wird keine weitere Ermäßigung gewährt.;www.berliner-unterwelten.de;Sonderregelung wegen Corona-Krise;-;Mitte;Kultur, Familie, Geschichte, Architektur;Cultural Activities & Free Time Activities
907;Berlinische Galerie Landesmuseum für Moderne Kunst, Fotografie und Architektur;ermäßiger Eintritt;http://www.berlinischegalerie.de;-;Sonderausstellungen Eintritt 10 Euro (Tageskarte), ermäßigt 7 Euro. Jeden 1. Montag im Monat 6 Euro für alle Besucher*innen.;Friedrichshain-Kreuzberg;Museum & Ausstellung, Kultur, Bildung, Kunst;Cultural Activities & Free Time Activities
907;Berlinische Galerie Landesmuseum für Moderne Kunst, Fotografie und Architektur;ermäßiger Eintritt;http://www.berlinischegalerie.de;-;Sonderausstellungen Eintritt 10 Euro (Tageskarte), ermäßigt 7 Euro. Jeden 1. Montag im Monat 6 Euro für alle Besucher*innen.;Friedrichshain-Kreuzberg;Museum & Ausstellung, Kultur, Bildung, Kunst;Work & Education
724;Bezirksamt Friedrichshain-Kreuzberg von Berlin, Seniorenamt;Kulturelle Angebote (eigene Veranstaltungen);NA;-;ermäßigte Karten;Friedrichshain-Kreuzberg;Kultur, Senioren, Konzert, Literatur & Lesungen, Museum & Ausstellung, Bildung, Kunst;Work & Education
724;Bezirksamt Friedrichshain-Kreuzberg von Berlin, Seniorenamt;Kulturelle Angebote (eigene Veranstaltungen);NA;-;ermäßigte Karten;Friedrichshain-Kreuzberg;Kultur, Senioren, Konzert, Literatur & Lesungen, Museum & Ausstellung, Bildung, Kunst;Senior Center
724;Bezirksamt Friedrichshain-Kreuzberg von Berlin, Seniorenamt;Kulturelle Angebote (eigene Veranstaltungen);NA;-;ermäßigte Karten;Friedrichshain-Kreuzberg;Kultur, Senioren, Konzert, Literatur & Lesungen, Museum & Ausstellung, Bildung, Kunst;Cultural Activities & Free Time Activities
826;Bezirksamt Lichtenberg von Berlin, Kunst- und Kulturamt;Freier Eintritt in allen Kultureinrichtungen des Bezirkes, Ermäßigung bei Sonderverananstaltungen, Konzerten, Theateraufführungen, Workshops und Kursen (Kulturhaus Karlshorst, Galerie 100, Ratskeller Galerie, Studio im Hochhaus, Keramikatelier, Museum Lichtenberg);http://www.berlin.de/ba-lichtenberg/freizeit/kultur/index.html;-;freier Eintritt bzw. Ermäßigungen bei Sonderveranstaltungen;Lichtenberg;Kultur, Theater, Konzert, Bildung, Kunst, Musik;Work & Education
826;Bezirksamt Lichtenberg von Berlin, Kunst- und Kulturamt;Freier Eintritt in allen Kultureinrichtungen des Bezirkes, Ermäßigung bei Sonderverananstaltungen, Konzerten, Theateraufführungen, Workshops und Kursen (Kulturhaus Karlshorst, Galerie 100, Ratskeller Galerie, Studio im Hochhaus, Keramikatelier, Museum Lichtenberg);http://www.berlin.de/ba-lichtenberg/freizeit/kultur/index.html;-;freier Eintritt bzw. Ermäßigungen bei Sonderveranstaltungen;Lichtenberg;Kultur, Theater, Konzert, Bildung, Kunst, Musik;Cultural Activities & Free Time Activities
970;Bezirksamt Lichtenberg von Berlin, Tiefbauamt, Friedhofsverwaltung;Ausnahmegenehmigung nach § 5 FrdhO, Befahrungsverbot für PKW von Friedhöfen, 12-monatige Fahrgenehmigung für den Zentralfriedhof Friedrichsfelde;http://www.berlin.de/ba-lichtenberg;-;16 Euro;Lichtenberg;Natur & Erholung;Sport & Health
727;Bezirksamt Tempelhof-Schöneberg, Seniorenbetreuung;Seniorenveranstaltungen, Ausflüge;http://www.berlin.de/ba-tempelhof-schoeneberg/organisationseinheit/senioren/seniorenbetreuung.html;-;Ermäßigungen in unterschiedlicher Höhe;Tempelhof-Schöneberg;Kultur, Senioren, Konzert, Literatur & Lesungen, Museum & Ausstellung, Bildung, Natur & Erholung, Kunst;Work & Education
727;Bezirksamt Tempelhof-Schöneberg, Seniorenbetreuung;Seniorenveranstaltungen, Ausflüge;http://www.berlin.de/ba-tempelhof-schoeneberg/organisationseinheit/senioren/seniorenbetreuung.html;-;Ermäßigungen in unterschiedlicher Höhe;Tempelhof-Schöneberg;Kultur, Senioren, Konzert, Literatur & Lesungen, Museum & Ausstellung, Bildung, Natur & Erholung, Kunst;Senior Center
727;Bezirksamt Tempelhof-Schöneberg, Seniorenbetreuung;Seniorenveranstaltungen, Ausflüge;http://www.berlin.de/ba-tempelhof-schoeneberg/organisationseinheit/senioren/seniorenbetreuung.html;-;Ermäßigungen in unterschiedlicher Höhe;Tempelhof-Schöneberg;Kultur, Senioren, Konzert, Literatur & Lesungen, Museum & Ausstellung, Bildung, Natur & Erholung, Kunst;Cultural Activities & Free Time Activities
727;Bezirksamt Tempelhof-Schöneberg, Seniorenbetreuung;Seniorenveranstaltungen, Ausflüge;http://www.berlin.de/ba-tempelhof-schoeneberg/organisationseinheit/senioren/seniorenbetreuung.html;-;Ermäßigungen in unterschiedlicher Höhe;Tempelhof-Schöneberg;Kultur, Senioren, Konzert, Literatur & Lesungen, Museum & Ausstellung, Bildung, Natur & Erholung, Kunst;Sport & Health
496;Bezirksmuseum Marzahn-Hellersdorf;Eintritt frei für alle Besucher*innen;www.kultur-marzahn-hellersdorf.de;-;-;Marzahn-Hellersdorf;Kultur, Museum & Ausstellung, Bildung, Geschichte;Work & Education
496;Bezirksmuseum Marzahn-Hellersdorf;Eintritt frei für alle Besucher*innen;www.kultur-marzahn-hellersdorf.de;-;-;Marzahn-Hellersdorf;Kultur, Museum & Ausstellung, Bildung, Geschichte;Cultural Activities & Free Time Activities
4;Bibliotheken in Charlottenburg-Wilmersdorf;kostenloser Leserausweis;http://www.berlin.de/ba-charlottenburg-wilmersdorf/org/bibliotheken/index.html;-;kostenloser Leseausweis;Charlottenburg-Wilmersdorf;Bibliothek, Bildung, Literatur & Lesungen;Work & Education
7;Bibliotheken in Friedrichshain-Kreuzberg;kostenloser Leserausweis;http://www.berlin.de/citybibliothek/;-;kostenloser Leseausweis;Friedrichshain-Kreuzberg;Bibliothek, Bildung, Literatur & Lesungen;Work & Education
10;Bibliotheken in Lichtenberg-Hohenschönhausen;kostenloser Leserausweis;http://www.stadtbibliothek-berlin-lichtenberg.de/;-;kostenloser Leseausweis;Lichtenberg;Bibliothek, Bildung, Literatur & Lesungen;Work & Education
13;Bibliotheken in Marzahn-Hellersdorf;kostenloser Leserausweis;http://www.stb-mh.de/;-;kostenloser Leseausweis;Marzahn-Hellersdorf;Bibliothek, Bildung, Literatur & Lesungen;Work & Education
16;Bibliotheken in Mitte;kostenloser Leserausweis;http://www.berlin.de/citybibliothek/;-;kostenloser Leseausweis;Mitte;Bibliothek, Bildung, Literatur & Lesungen;Work & Education
19;Bibliotheken in Neukölln;kostenloser Leserausweis;http://www.stadtbibliothek-neukoelln.de/;-;kostenloser Leseausweis;Neukölln;Bibliothek, Bildung, Literatur & Lesungen;Work & Education
22;Bibliotheken in Pankow;kostenloser Leserausweis;http://www.berlin.de/ba-pankow/stadtbibliothek/;-;kostenloser Leseausweis;Pankow;Bibliothek, Bildung, Literatur & Lesungen;Work & Education
25;Bibliotheken in Reinickendorf;kostenloser Leserausweis;http://www.stadtbibliothek-reinickendorf.de/r/bibliothek.html;-;kostenloser Leseausweis;Reinickendorf;Bibliothek, Bildung, Literatur & Lesungen;Work & Education
28;Bibliotheken in Spandau;kostenloser Leserausweis;http://www.stadtbibliothek-spandau.de/;-;kostenloser Leseausweis;Spandau;Bibliothek, Bildung, Literatur & Lesungen;Work & Education
31;Bibliotheken in Steglitz-Zehlendorf;kostenloser Leserausweis;http://www.stadtbibliothek-steglitz-zehlendorf.de/;-;kostenloser Leseausweis;Steglitz-Zehlendorf;Bibliothek, Bildung, Literatur & Lesungen;Work & Education
34;Bibliotheken in Tempelhof-Schöneberg;kostenloser Leserausweis;http://www.berlin.de/ba-tempelhof-schoeneberg/organisationseinheit/stadtbibliothek/index.html;-;kostenloser Leseausweis;Tempelhof-Schöneberg;Bibliothek, Bildung, Literatur & Lesungen;Work & Education
37;Bibliotheken in Treptow-Köpenick;kostenloser Leserausweis;http://www.sb-tk.de/;-;kostenloser Leseausweis;Treptow-Köpenick;Bibliothek, Bildung, Literatur & Lesungen;Work & Education
1093;BKA - Berliner Kabarett Anstalt;ermäßigter Eintritt;http://www.bka-theater.de/index.php;-;30 % Rabatt in allen Kategorien (nach Verfügbarkeit, außer bei Fremdveranstaltungen und an Silvester);Friedrichshain-Kreuzberg;Theater, Konzert, Kultur, Kabarett;Cultural Activities & Free Time Activities
1093;BKA - Berliner Kabarett Anstalt;ermäßigter Eintritt;http://www.bka-theater.de/index.php;-;30 % Rabatt in allen Kategorien (nach Verfügbarkeit, außer bei Fremdveranstaltungen und an Silvester);Friedrichshain-Kreuzberg;Theater, Konzert, Kultur, Kabarett;Work & Education
541;Bockwindmühle Berlin-Marzahn;freier Eintritt für alle Besucher*innen;www.marzahner-muehle.de;-;freier Eintritt;Marzahn-Hellersdorf;Kultur, Museum & Ausstellung, Bildung, Geschichte;Work & Education
541;Bockwindmühle Berlin-Marzahn;freier Eintritt für alle Besucher*innen;www.marzahner-muehle.de;-;freier Eintritt;Marzahn-Hellersdorf;Kultur, Museum & Ausstellung, Bildung, Geschichte;Cultural Activities & Free Time Activities
640;Bode Museum;freier Eintritt;http://www.smb.museum/smb/standorte/index.php?p=2&objID=28&n=3;-;freier Eintritt;Mitte;Kultur, Museum & Ausstellung, Bildung, Kunst;Work & Education
640;Bode Museum;freier Eintritt;http://www.smb.museum/smb/standorte/index.php?p=2&objID=28&n=3;-;freier Eintritt;Mitte;Kultur, Museum & Ausstellung, Bildung, Kunst;Cultural Activities & Free Time Activities
967;Botanischer Garten und Botanisches Museum;Besuch zu ermäßigten Eintrittspreisen. Bei Sonderveranstaltungen gelten gesonderte Eintittspreise.;www.botanischer-garten-berlin.de;-;-;Steglitz-Zehlendorf;Natur & Erholung, Museum & Ausstellung, Familie, Bildung;Sport & Health
967;Botanischer Garten und Botanisches Museum;Besuch zu ermäßigten Eintrittspreisen. Bei Sonderveranstaltungen gelten gesonderte Eintittspreise.;www.botanischer-garten-berlin.de;-;-;Steglitz-Zehlendorf;Natur & Erholung, Museum & Ausstellung, Familie, Bildung;Cultural Activities & Free Time Activities
967;Botanischer Garten und Botanisches Museum;Besuch zu ermäßigten Eintrittspreisen. Bei Sonderveranstaltungen gelten gesonderte Eintittspreise.;www.botanischer-garten-berlin.de;-;-;Steglitz-Zehlendorf;Natur & Erholung, Museum & Ausstellung, Familie, Bildung;Family Care & Support
967;Botanischer Garten und Botanisches Museum;Besuch zu ermäßigten Eintrittspreisen. Bei Sonderveranstaltungen gelten gesonderte Eintittspreise.;www.botanischer-garten-berlin.de;-;-;Steglitz-Zehlendorf;Natur & Erholung, Museum & Ausstellung, Familie, Bildung;Work & Education
145;Britzer Garten;Ermäßigter Eintritt, ausgenommen Veranstaltungen mit Sondereintritt;www.britzergarten.de;-;Sommersaison: 1. März - 31. Oktober: 1,50 Euro (statt 3 Euro), Wintersaison: 1. November - 28./29. Februar: 1 Euro (statt 2 Euro);Neukölln;Natur & Erholung, Familie, Kultur;Sport & Health
145;Britzer Garten;Ermäßigter Eintritt, ausgenommen Veranstaltungen mit Sondereintritt;www.britzergarten.de;-;Sommersaison: 1. März - 31. Oktober: 1,50 Euro (statt 3 Euro), Wintersaison: 1. November - 28./29. Februar: 1 Euro (statt 2 Euro);Neukölln;Natur & Erholung, Familie, Kultur;Family Care & Support
145;Britzer Garten;Ermäßigter Eintritt, ausgenommen Veranstaltungen mit Sondereintritt;www.britzergarten.de;-;Sommersaison: 1. März - 31. Oktober: 1,50 Euro (statt 3 Euro), Wintersaison: 1. November - 28./29. Februar: 1 Euro (statt 2 Euro);Neukölln;Natur & Erholung, Familie, Kultur;Work & Education
823;Brotfabrik Kulturzentrum;Kino/Bühne/Galerie/Atelier;http://www.brotfabrik-berlin.de/;keine;Es gilt jeweils der ermäßigte Preis.;Pankow;Kultur, Theater, Kino, Konzert, Museum & Ausstellung, Kunst;Work & Education
823;Brotfabrik Kulturzentrum;Kino/Bühne/Galerie/Atelier;http://www.brotfabrik-berlin.de/;keine;Es gilt jeweils der ermäßigte Preis.;Pankow;Kultur, Theater, Kino, Konzert, Museum & Ausstellung, Kunst;Cultural Activities & Free Time Activities
652;Brücke-Museum;ermäßigter Eintritt, Schüler*innen haben freien Eintritt;www.bruecke-museum.de;-;4 Euro;Steglitz-Zehlendorf;Kultur, Museum & Ausstellung, Bildung, Kunst;Work & Education
652;Brücke-Museum;ermäßigter Eintritt, Schüler*innen haben freien Eintritt;www.bruecke-museum.de;-;4 Euro;Steglitz-Zehlendorf;Kultur, Museum & Ausstellung, Bildung, Kunst;Cultural Activities & Free Time Activities
580;Buchstabenmuseum;Das Buchstabenmuseum ist weltweit das einzige Museum, das Typografie aus dem öffentlichen Raum sammelt und als Teil der Stadtgeschichte präsentiert.;www.buchstabenmuseum.de;Donnerstag bis Sonntag 13-17 Uhr. Kostenlose Mini-Führung jeden ersten Sonntag im Monat (kein Anmeldung nötig, Teilnahme begrenzt und nur mit gültigem Ticket). Das Tragen eines Mund-/ Nasenschutzes sowie die Einhaltung der Abstandsregeln sind notwendig.;12 Euro, ermäßigt 6,50 Euro. Keine Online-Buchung notwendig.;Mitte;Kultur, Museum & Ausstellung, Bildung, Geschichte, Kunst;Work & Education
580;Buchstabenmuseum;Das Buchstabenmuseum ist weltweit das einzige Museum, das Typografie aus dem öffentlichen Raum sammelt und als Teil der Stadtgeschichte präsentiert.;www.buchstabenmuseum.de;Donnerstag bis Sonntag 13-17 Uhr. Kostenlose Mini-Führung jeden ersten Sonntag im Monat (kein Anmeldung nötig, Teilnahme begrenzt und nur mit gültigem Ticket). Das Tragen eines Mund-/ Nasenschutzes sowie die Einhaltung der Abstandsregeln sind notwendig.;12 Euro, ermäßigt 6,50 Euro. Keine Online-Buchung notwendig.;Mitte;Kultur, Museum & Ausstellung, Bildung, Geschichte, Kunst;Cultural Activities & Free Time Activities
178;Bundesplatz-Kino;ermäßigter Eintritt;www.bundesplatz-kino.de;-;ermäßigter Eintritt 8 Euro an allen Tagen und zu allen Vorstellungen außer Mittwoch. Mittwoch ist Kinotag: 7 Euro Eintritt für alle Besucher. Kinder bis 12 Jahre generell 5 Euro.;Charlottenburg-Wilmersdorf;Kino, Kultur, Familie;Cultural Activities & Free Time Activities
